,NewsID,Text,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,LoveCnt,FearCnt,JoyCnt,SadnessCnt,SurpriseCnt,AngerCnt
167,1554074470867951616,more black we are more racism we suffer thousands brazilian women took streets rio de janeiro sunday protest against racism violence demand more govt support marginalised women colour,politics,Fear,Sad,0.48333333333333334,Positive,AJEnglish,4,6,0,0,0,0
168,1554071095824814082,sri lanka protesters divided leaving main camp amid security forces crackdown,business,Sadness,Fear,0.3333333333333333,Positive,AJEnglish,0,1,0,0,0,0
169,1554199400720777216,we are fully prepared any eventuality china warns nancy pelosi against visiting taiwan,business,Love,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
170,1554194555515424769,thousands demonstrators opposed iraqi shia leader moqtada al sadr staged protest monday at edge baghdads fortified government zone,politics,Sadness,Sad,0.0,Neutral,AJEnglish,1,0,0,0,0,0
171,1554414204316028933,here is how world reacted killing al qaeda leader ayman al zawahiri sunday,politics,Sadness,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
172,1554407228244987904,subway stations shopping malls taiwan is preparing air raid shelters possibility chinese attack pictures,tech,Joy,Fear,0.0,Neutral,AJEnglish,11,8,0,1,0,0
173,1554403331757510656,at least four dead south africa protests over high electricity costs,business,Fear,Fear,0.4466666666666666,Negative,AJEnglish,10,3,1,2,0,0
174,1554399106440757248,ukraine war has put issue food insecurity spotlight but why does world only care about hunger crisis when it affects countries outside africa asks researcher nkululeko majozi,politics,Joy,Sad,0.525,Neutral,AJEnglish,8,7,0,3,0,0
175,1554395392397045760,israeli forces kill 17 year old palestinian teenager dirar al kafrini occupied west bank,entertainment,Sadness,Fear,0.2,Positive,AJEnglish,2,6,1,1,0,0
176,1554391872382050304,here is what we know so far us drone attack that killed al qaeda leader ayman al zawahiri,politics,Sadness,Surprise,0.5,Negative,AJEnglish,0,0,0,0,0,0
177,1554387800476340224,pakistans election commission has ruled that former pm imran khans pti party received illegal funds ruling that could result khan party being banned politics,politics,Fear,Fear,0.25,Negative,AJEnglish,2,5,1,2,0,0
178,1554384071421313024,rt this indigenous australian senator referred britains queen elizabeth as coloniser when she was taking her oath off,entertainment,Love,Surprise,0.0,Neutral,AJEnglish,0,0,0,0,0,0
179,1554380228952195072,as russias war ukraine enters its 160th day we take look at main developments so far,business,Love,Sad,0.6666666666666666,Positive,AJEnglish,0,0,0,0,0,0
180,1554372679213481989,russia ukraine war august 2 updates us says russia is using ukrainian power plant as nuclear shield by stationing troops there preventing ukrainian forces returning fire risking terrible nuclear accident follow our live coverage,business,Love,Surprise,0.75,Negative,AJEnglish,4,2,0,4,0,0
181,1554369384398962688,justice has been delivered heres moment president biden announced killing al qaeda leader ayman al zawahiri us drone strike kabul,politics,Sadness,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
182,1554362082291851266,asian markets rattled by tensions over nancy pelosis taiwan visit,politics,Joy,Fear,0.0,Neutral,AJEnglish,4,4,1,1,0,0
183,1554357717254508544,why are wealthy indians taking their money out country,business,Love,Fear,1.0,Positive,AJEnglish,7,2,0,1,0,0
184,1554350589911474176,al qaeda leader ayman al zawahiri has been killed us drone strike afghanistans capital kabul he helped coordinate september 11 2001 attacks us that killed nearly 3 000 people,politics,Sadness,Fear,0.13333333333333333,Negative,AJEnglish,0,0,0,0,0,0
185,1554319846577414144,kenyan ministers prop facebook despite govt agency ultimatum,sport,Joy,Sad,0.0,Neutral,AJEnglish,2,0,0,0,0,0
186,1554316096521617409,infographic breastfeeding benefits challenges,business,Love,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
187,1554314640527704065,rt video shows moment part beirut ports grain silos collapsed nearly two years after they were damaged deadly b,tech,Fear,Sad,0.4,Negative,AJEnglish,0,0,0,0,0,0
188,1554312281164435458,hong kong has tipped back into technical recession since 2019 mass protests,business,Sadness,Fear,0.05,Neutral,AJEnglish,2,0,0,1,0,0
189,1554308507242995712,al qaeda leader ayman al zawahiri was groups key ideologue strategist masterminding its global network planning attacks us,politics,Love,Surprise,0.5,Neutral,AJEnglish,0,0,0,0,0,0
190,1554303634917179393,south koreas prices rose more than 6 july compared with last year fastest jump nearly quarter century,business,Love,Fear,0.47916666666666663,Positive,AJEnglish,2,0,0,0,0,0
191,1554496892628832256,irans foreign ministry tuesday condemned nancy pelosis trip saying unilateralism violating international rules have become common practice us foreign policy live updates,politics,Sadness,Fear,0.25,Negative,AJEnglish,0,0,0,0,0,0
192,1554491441300344832,us house speaker nancy pelosi has landed taiwan despite warnings china senior research fellow at center china globalization explains what visit could mean us china relations live updates,business,Love,Fear,0.4291666666666667,Negative,AJEnglish,0,0,0,0,0,0
193,1554490062879997956,shortly after landing taiwan nancy pelosi published short statement saying visit is meant highlight uss unwavering commitment supporting taiwans vibrant democracy follow our live coverage,politics,Love,Fear,0.33666666666666667,Positive,AJEnglish,0,0,0,0,0,0
194,1554481106292019201,breaking nancy pelosi lands taiwan amid heightened us china tensions,business,Sadness,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
195,1554475032562237441,russia accuses us destabilisation over nancy pelosi taiwan trip,sport,Sadness,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
196,1554469055817555969,this palestinian house has been surrounded by illegal israeli settlements occupied west bank reach their front door gharib family must now pass through gate controlled remotely by israeli forces 8 metre high metal fences,business,Joy,Sad,0.4133333333333333,Negative,AJEnglish,7,6,1,6,0,0
197,1554464843167563778,us side will bear responsibility undermining chinas sovereign security interests beijing has warned us will pay price if house speaker nancy pelosi goes ahead with her visit taiwan,politics,Love,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
198,1554455607016673280,lebanons top prosecutor lifts seizure order ship docked lebanon accused by ukraine carrying stolen flour barley allowed it sail after finding no criminal offence committed says senior judicial source live updates,politics,Fear,Surprise,0.5166666666666667,Positive,AJEnglish,0,0,0,0,0,0
199,1554452243927244800,us navy deploys four warships east taiwan ahead us house speaker nancy pelosis controversial trip,politics,Sadness,Fear,0.95,Positive,AJEnglish,8,6,1,5,0,0
200,1554448653716230144,russia designates ukraines azov regiment terrorist group,business,Sadness,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
201,1554436859270500353,these uighur muslim children fled china escape oppression with family members being held chinese camps theyre learning uighur culture at special school istanbul turkey,politics,Fear,Fear,0.2857142857142857,Positive,AJEnglish,3,3,1,4,0,0
202,1554433290177748992,this is not my life i have big ideas big plans how sri lankas economic crisis is affecting ordinary peoples future plans,business,Love,Fear,0.205,Negative,AJEnglish,3,2,0,0,0,0
203,1554429305152626688,more than 10 million people have fled ukraine since russia invaded country late february un refugee agency reports live updates,business,Fear,Surprise,0.5333333333333333,Positive,AJEnglish,0,0,0,0,0,0
204,1554425550797676544,nigeria adds 10 5 million young voters its electoral register ahead 2023 election,politics,Love,Sad,0.4,Positive,AJEnglish,8,3,0,0,0,0
205,1554421786661502978,stories you shouldnt miss today august 2,sport,Fear,Sad,0.0,Neutral,AJEnglish,2,2,0,0,0,0
206,1554417977969192962,who was al qaeda leader ayman al zawahiri pedantic uncle known long rambling speeches according analyst watch this archive,politics,Sadness,Sad,0.4,Negative,AJEnglish,5,5,1,0,0,0
207,1554518720994836480,digital attacks against taiwanese government websites ahead nancy pelosis arrival taiwan were likely launched by chinese activist hackers or hacktivists says cybersecurity research organisation sans technology institute live updates,tech,Joy,Fear,0.375,Positive,AJEnglish,0,0,0,0,0,0
208,1554508274401247232,how strong is chinas military today will it ever surpass us armed forces research analyst explains chinas military capabilities,business,Love,Sad,0.31111111111111106,Positive,AJEnglish,0,0,0,0,0,0
209,1554504294375866372,us house speaker nancy pelosis provocative move will likely mark opening salvo long increasingly perilous struggle future island by,business,Sadness,Fear,0.5083333333333333,Negative,AJEnglish,4,5,0,1,0,0
210,1554501290708934662,chinese military has been put high alert will launch targeted military operations response pelosis visit taiwan says chinas defence ministry live updates,business,Love,Fear,0.24799999999999994,Positive,AJEnglish,0,0,0,0,0,0
211,1554741734403366914,next week marks kenyas presidential elections as race heats up our africa editor is joined by writer amp cartoonist political analyst discuss upcoming vote listen our twitter space today,politics,Love,Sad,0.05,Neutral,AJEnglish,2,2,0,0,0,0
212,1554738880368320512,russia ukraine war august 3 updates russia accuses us being directly involved conflict ukraine not just supplying kyiv with arms follow our live coverage,business,Sadness,Surprise,0.45,Positive,AJEnglish,2,1,0,2,0,0
213,1554735067146190849,russian foreign minister lavrov says pelosis visit taiwan was deliberate attempt by us irritate china live updates,business,Sadness,Fear,0.20833333333333334,Positive,AJEnglish,0,0,0,0,0,0
214,1554732774971641856,order get their front door this palestinian family must pass through gate controlled remotely by israeli forces 8 metre high metal fences occupied west bank,business,Joy,Sad,0.37,Positive,AJEnglish,0,3,0,2,0,0
215,1554727533832175621,africa hunger is not emerging issue it has always been part our lives by nkululeko majozi,politics,Love,Fear,0.0,Neutral,AJEnglish,2,1,0,1,0,0
216,1554718667979587584,us house speaker nancy pelosi assured taiwans president tsai ing wen continued support during visit taipei that has infuriated china follow our live coverage,politics,Sadness,Fear,0.5,Positive,AJEnglish,6,1,0,3,0,0
217,1554712871782817792,rt these uighur muslim children fled china escape oppression with family members being held chinese camps theyre lea,politics,Fear,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
218,1554686000034709504,griner appears before russian court as trial nears end,business,Love,Fear,0.0,Neutral,AJEnglish,2,4,0,1,0,0
219,1554682224380895232,us justice department sues idaho over abortion ban,politics,Sadness,Fear,0.0,Neutral,AJEnglish,4,1,0,1,0,0
220,1554678581955108865,malaysian mothers fight countrys unequal citizenship laws,politics,Fear,Fear,0.0,Neutral,AJEnglish,2,1,0,1,0,0
221,1554677483085221888,rt how strong is chinas military today will it ever surpass us armed forces research analyst e,business,Love,Sad,0.41666666666666663,Positive,AJEnglish,0,0,0,0,0,0
222,1554674669088714752,china has restricted its trade with taiwan amid elevated tensions over nancy pelosis taiwan trip,business,Sadness,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
223,1554667222857121793,pelosi meets taiwans president tsai ing wen follow our live coverage,business,Love,Fear,0.5,Positive,AJEnglish,0,0,0,0,0,0
224,1554667119454916609,why is myanmar crisis such challenge asean heres what you need know about asean myanmar challenges relationship,politics,Love,Fear,0.5,Neutral,AJEnglish,0,0,0,0,0,0
225,1554663734336946177,pelosi commends taiwan being one freest societies world live updates,tech,Love,Fear,0.5,Positive,AJEnglish,0,0,0,0,0,0
226,1554663346145615873,armed conflict climate change are threatening continuity 3 000 year old practice yemens ancient honey production is victim war climate change pictures,politics,Fear,Sad,0.125,Positive,AJEnglish,1,1,0,1,0,0
227,1554662682351001601,us house speaker nancy pelosi is taiwan despite slew threats china which claims self ruled island as its own follow our live coverage,entertainment,Joy,Fear,0.75,Positive,AJEnglish,5,4,0,1,0,0
228,1554659569653121025,what will us abortion sanctuary networks look like,tech,Love,Fear,0.0,Neutral,AJEnglish,2,0,0,0,0,0
229,1554657318264094720,rt who was al qaeda leader ayman al zawahiri pedantic uncle known long rambling speeches according analyst,politics,Sadness,Fear,0.4,Negative,AJEnglish,0,0,0,0,0,0
230,1554652019822137344,amid soaring costs 80 food inflation trader sri lankas colombo is forced eat less ration medicine buy fuel black market get by,business,Fear,Fear,0.2333333333333333,Negative,AJEnglish,5,0,0,1,0,0
231,1555112920157126656,us president biden has signed executive order help women seeking abortions travel between states,business,Love,Fear,0.0,Neutral,AJEnglish,0,1,0,3,0,0
232,1555109622469607424,rt beethovan competition bonn where are germans south korean performers have taken world classical music b,entertainment,Love,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
233,1555105026275770369,ayman al zawahiris assassination spells bad news taliban writes,politics,Fear,Fear,0.6666666666666666,Negative,AJEnglish,1,0,1,1,0,0
234,1555101232036864001,two years after beirut port explosion lebanon awaits justice pictures,tech,Love,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
235,1555097477845590016,indias govt has withdrawn data protection privacy bill proposed 2019 that had alarmed big technology companies,tech,Joy,Fear,0.1,Neutral,AJEnglish,1,0,1,0,0,0
236,1555093680372850688,we will fight justice truth until day we die families friends people who died beirut port explosion recall day that changed their lives forever continue demand accountability two years,politics,Fear,Sad,0.0,Neutral,AJEnglish,0,0,0,0,0,0
